id,content,nickname,score,days,creationTime,productColor,productSize
14014164447,"外形外观：外观都非常满意，这款蓝色比预想的还要好看，时尚，一直等这款新机上市，不失所望，Pro系列很好。
屏幕音效：效和 色彩效果好，无瑕疵
拍照效果：功能齐全，场景多，反应迅速，图片靓丽
运行速度：新机速度很快，手机拷贝功能旧机子的资料，快速的转移到新机上
其他特色：华为品质值得信赖，全家都是用的华为手机",1***2,5,3,2020-04-09 15:07:26,深海蓝,8GB+256GB
14013846059,"外形外观：老漂亮了，非常喜爱的一款手机，就是摄像头有点太突出，手机壳保护不到啊
屏幕音效：显示效果非常棒，音效杠杠的
拍照效果：试了下，非常清晰，能拉老远了
运行速度：反正现在没卡顿，期待以后不出幺蛾子
待机时间：刚拿到手我也不知道呢
其他特色：总体来说是个不错的手机，第一次买这么贵的手机，对于低层工薪的我还是有点肉痛的",麻***子,5,8,2020-04-09 13:43:28,零度白,8GB+256GB
14013897107,非常好?昨晚拍下今天中午就收到了，给力。冲着镜头买的，拍摄清晰好看，不愧是p系列，前置不用美颜相机，都已经很好看了。非常适合爱拍照的人使用。还配合后买了立充，感觉很方便，5g中的冠军，值得选购的一款手机。上一部是mate20，很舒适，使用很顺滑，从不需要等待。?现在换了p40p，期待使用后发现更多更好的功能。支持华为。?,Ajiiiia,5,10,2020-04-09 13:56:31,零度白,8GB+256GB
14033139197,"外形外观：漂亮，就是摄像头突的太明显
屏幕音效：还没用，应该没问题
拍照效果：还没用，效果应该很棒
运行速度：不玩什么游戏，运行够用
待机时间：不错，一直用华为手机充电快冲也很好，做工也很好，质量绝对没问题
其他特色：我喜欢就行，我一直用华为，家里人也用华为没什么问题，喜欢就好",jd380440vae,5,6,2020-04-14 14:19:10,零度白,8GB+128GB
14015507273,也算是第一批拿到手机的，给媳妇买的，手机很漂亮，之前是iphonex，换到华为感觉也很满意。,dankie,5,13,2020-04-09 21:02:45,深海蓝,8GB+256GB
14022177054,"外形外观：拿到新手机啦，看着非常好看，也是我喜欢的颜色，不过前置摄像头不居中这件事让强迫症可能有点不适应，看多了可能就习惯了吧哈哈哈
待机时间：华为的快充非常好用，一会儿就满电了
拍照效果：超级超级超级多的摄像头啊，功能还在继续摸索中",guofan330,5,2,2020-04-11 16:38:30,深海蓝,8GB+256GB
14017166599,因为喜欢摄影，所以从四年前的P10 pIus开始，便基本两年一换，成为了P系列的忠实粉。P40pro从一发布开始便迫切想拥有，今天中午一收到就爱不释手，整机从外型、配色到手感都非常满意，开机简单操作了一下，各种APP都反应迅速，其余功能尤其是拍摄强项有待下一步再细细体会。,mmBlue,5,2,2020-04-10 11:35:23,零度白,8GB+256GB
14014197059,"外形外观：外观大气，手感好
屏幕音效：还不错
拍照效果：非常棒，50倍变焦超远距拍摄，连100米外的车牌都看得一清二楚
运行速度：已经不是我认识的安卓了，比ios还快
前一天晚上10点多给齐尾款，第二天早上9点多就到了，而且p40pro完全物有所值，准备全面从苹果撤军回归华为，中华崛起！",z***m,5,13,2020-04-09 15:16:03,亮黑色,8GB+256GB
14013948698,颜色适合女士，拍照效果一级棒，这波不亏。还有很多功能待解锁，苹果转华为，没有让我失望。用后追评。,二笨黑娃,5,1,2020-04-09 14:10:24,晨曦金,8GB+256GB
14013307800,京东物流真是让人惊喜，昨晚下单今天一早就有新机用！点赞！手机很棒，运行流畅，质感俱佳，拍摄效果果然不失所望！华为值得信赖,CHok魁,5,1,2020-04-09 11:29:22,零度白,8GB+256GB
14013161195,"外形外观：完美，给人的感觉非常棒
屏幕音效：完美
拍照效果：这个就是这个手机特点
运行速度：跑分可以的，追求性能的可以入手
待机时间：嗯，待机时间可以",轮转逍遥,5,1,2020-04-09 10:55:55,零度白,8GB+256GB
14013379713,外形外观：特别喜欢这个白色，贝壳珍珠的质感。配银色金属边框非常搭,jdraymonsro,5,12,2020-04-09 11:46:56,零度白,8GB+256GB
14013588768,"外形外观：很惊艳
第一次使用华为手机，质感细腻，比预计的要好很多，操作也比较流畅，期待更多体验",GoldenQuicksand,5,13,2020-04-09 12:39:44,零度白,8GB+128GB
14030154273,"外形外观：小巧。一个手操作很简单。很窄很窄。
拍照效果：拍照一级棒。不亏国产第一。支持几5倍变焦。
运行速度：很快。开很多软件也不卡顿
待机时间：还没试。据说990一体式5G芯片功耗很低
其他特色：颜色漂亮，颜值高。
屏幕音效：单扬声器确实效果稍微差点，还不如原来的魅族手机。",成***7,5,5,2020-04-13 18:11:14,晨曦金,8GB+128GB
14017543166,刚收到货，目前感觉非常好，特别是摄像头，比之前手机清晰太多了，使用后再追评。京东物流点赞，速度特别快。棒棒哒。不知道能不能得到手机壳。,玩蛆高手,5,13,2020-04-10 13:08:47,亮黑色,8GB+256GB
14014530811,"拍照效果：拍照效果很好
屏幕音效：音质很棒
外形外观：比图片好看很多",j***o,5,1,2020-04-09 16:43:37,亮黑色,8GB+256GB
14016631184,京东的速度真是快啊，昨天18点下单，今天早上9点就收到了，神速！！！手机手感真棒，别现在的mate30pro小一点，对于手小的我来说，正合适，哈哈！重量比mate30pro重一些，很有质感！就是随机送的水晶壳太傻了，太厚，哈哈！,l***1,5,1,2020-04-10 09:23:35,亮黑色,8GB+256GB
14014648902,"外形外观：好看
拍照效果：非常好，名不虚传
昨天下单，今天就收到了，第一台自己买的华为机，感觉不错。放上开机的感觉，重量也合适！",Elite_Jeffrey,5,9,2020-04-09 17:13:48,深海蓝,8GB+256GB
14017543948,很好看，资料正在传输过程中，支持国产华为，华为雄起！加油加油！稍后会发更详细的评论！顶一个。请送我手机壳,dony0717,5,2,2020-04-10 13:09:00,亮黑色,8GB+256GB
14016189759,"外形外观：很有手感
屏幕音效：立体声音效
拍照效果：清晰
待机时间：待测试中",飞扬数码通讯,5,1,2020-04-10 03:44:01,亮黑色,8GB+256GB
14012885010,快递小哥很热情，很快送到我手上，第一次用华为确实比苹果手机要快，手感外观都很大气，赶紧玩一会儿,jd_132633kfb,5,10,2020-04-09 09:50:06,亮黑色,8GB+256GB
14014867809,太棒了冰霜银磨砂质感很棒，苹果X转华为，并不觉得苹果好用多少，疫情期间这个苹果X只认脸是真的麻烦，拍照目前最强，pro+感觉等不了了，再等到6月份马上mate40又要上了，换手机是因为X磕了一下屏幕出了一条亮边，感觉眼睛已经快被亮瞎了,s***t,5,1,2020-04-09 18:13:22,冰霜银,8GB+256GB
14015849841,"外形外观：白色很漂亮，颜色喜欢，
屏幕音效：挺好的，还没有和别的手机对比，之前别的手机都比过，
拍照效果：效果确实好，比其它的都好，真正的50倍变焦，
运行速度：还没有测试，应该挺好的，
待机时间：还没测试，晚上才有时间装机，
其他特色：机 膜的手感不一样，有点沾手的感觉，不知道会不会更灵敏",jd_tqzz0,5,13,2020-04-09 22:37:07,零度白,8GB+256GB
14014622406,"外观非常喜欢第一眼看到就深深的爱上了它。
拍照简直是目前手机的天花板，效果非常棒。",W***_,5,2,2020-04-09 17:07:15,零度白,8GB+256GB
14017978481,"外形外观：很棒
运行速度：跟流畅
待机时间：刚到手，还没测试
拍照效果：不错
屏幕音效：还行
其他特色：手感不错挺好",等***Z,5,1,2020-04-10 15:01:14,零度白,8GB+128GB
14027642009,"外形外观：和p30pro大小差不多，但是更轻一些，手感很好。
屏幕音效：屏幕显示细腻。
拍照效果：拍照非常强大，特别光线不好的时候也很强大，比p30pro更强。
运行速度：运行速度非常快。
待机时间：刚上手，待机时间有待观察。
其他特色：手机非常好，比上一代进步很多。",j***5,5,17,2020-04-13 05:17:26,亮黑色,8GB+128GB
14022174278,"外形外观：曲面屏很赞，手感顺滑
屏幕音效：各个音域都很赞
拍照效果：拍照就不用说，旗舰
运行速度：流畅度高
待机时间：刚拿到手机，目前未知，之后补充评价",jd_VIKING,5,1,2020-04-11 16:37:57,深海蓝,8GB+256GB
14017416046,昨天下单，今天就到手了，颜色很喜欢，比之前用的重一些,o***1,5,1,2020-04-10 12:37:50,零度白,8GB+128GB
14013269486,"外形外观：漂亮
屏幕音效：清脆
拍照效果：非常棒
运行速度：非常快
其他特色：期待已久，一如既往支持华为！！！
待机时间：大容量电池",雨辉睿,5,13,2020-04-09 11:20:30,深海蓝,8GB+256GB
14015162262,手机到了，银色非常的漂亮，手感十分的不错，屏幕很清晰！！！十分满意！,皇***军,5,13,2020-04-09 19:34:44,冰霜银,8GB+256GB
14015872712,"苹果手机党也没有抗住5G以及华为手机真香的呼声，这次毫不犹豫交钱预订了p40 pro蓝色
首先，没想到华为真的这么火，因为预订后犹豫想换个灰色，本想不行就再买一台收到货后再退，结果灰色各个规格都断货了，真心没想到，不过蓝色真机收到也很满意（虽然我妈更满意）
外形外观：区别于苹果的金属外壳，华为外壳质感更近似于套好壳子的手机，大小跟我手里mxs max基本相同。就是不知道裸机禁不禁得住划&hellip;然后，感慨于咱国产手机厂家就是实在，本来担心磨损的我早早买好了手机壳手机膜，没想到，居然新手机随包装赠送免费的透明壳，膜也出厂就贴好了，这是多么贴心的举动！如果不是我这种把手机壳当衣服一样的人，完全可以不花钱买配件了！
拍照效果：不用说，ios村妞完全被震撼了!艾玛这自然的磨皮，这美美的自拍！妈妈再也不用担心我用不好美图秀秀了
运行速度：手机系统运行速度是我另外一个惊喜～换主题换字体，智能屏蔽，屏下解锁，只能说我还在慢慢摸索中，但已经很惊讶，运行速度一点不卡，很流畅，除了我自己笨还不太习惯以外，目前没发现明显缺点，如果硬要说，app下载商店软件版本太多太乱，且系统华为大礼包实在是鸡肋，别的真心满意。买它买它买它！",可***默,5,7,2020-04-09 22:44:32,深海蓝,8GB+256GB
14017588819,"超级喜欢，就是没有买到冰霜银，有点遗憾。华为手机超出我的预期。棒棒哒，
外形外观：漂亮，拿在手里也很舒服
拍照效果：效果杠杠，手机版的望远镜
待机时间：充电速度非常快，看着数字变化很帅气
运行速度：速度很快，没有卡顿
屏幕音效：很细腻
其他特色：有很多小程序，很有特色，非常的人性化。",Peng丿W,5,2,2020-04-10 13:20:24,亮黑色,8GB+256GB
14013567725,"外形外观：外观还是还不错，拿在手上感觉比之前的P30pro重一点，手感很好
拍照效果：拍照就不说，???",小***9,5,6,2020-04-09 12:34:47,零度白,8GB+256GB
14020670435,第三台华为，爱了爱了，一对比就觉得以前的手机都好丑啊哈哈哈，颜值满分，还没开机，就先迫不及待评论了，纠结了好久买零度白还是等6月1日的陶瓷白，感觉功能差不多，实在不想再等了，于是入手了，果然没有选错，喜欢,jd_183354fmz,5,2,2020-04-11 10:28:26,零度白,8GB+512GB
14022869084,"拍照效果：拍照效果确实很好，现在还不知道防抖功能怎么使用。
外形外观：做工精细，手感很好。
运行速度：用的是4G信号，速度飞快，运行流畅。",尤***克,5,15,2020-04-11 19:35:56,深海蓝,8GB+256GB
14013275327,"外形外观：外形非常漂亮。?
屏幕音效：O LE D显示效果非常好。
拍照效果：拍照效果很清晰。
运行速度：速度很快。",白沙溪王栩,5,1,2020-04-09 11:21:45,亮黑色,8GB+256GB
14015810028,这款华为手机期待已久，第一时间就下单了。送货速度超快，第二天到达。打开手机很惊艳，物超所值，剩下就是好好体验了，希望不会让我失望。,三分足矣,5,13,2020-04-09 22:24:53,零度白,8GB+256GB
14017722481,"屏幕音效：好 
外形外观：喜欢的 
待机时间：超长
运行速度：快 
其他特色：出来的效果非常好看，也很清晰，一直使用苹果和oppo，换了华为还挺不错的，支持国产
 
拍照效果：棒棒的",jd_136315ewo,5,2,2020-04-10 13:54:52,亮黑色,8GB+256GB
14025428295,非常喜欢！大气！高档！男人必备的神器！,胡***堂,5,11,2020-04-12 14:13:51,亮黑色,8GB+128GB
14015975398,"外形外观：有人说不好看，但是我认为真的很好看了
拍照效果：照片质量没的说，随手一拍都是大片
运行速度：运行也很好，就目前的应用来说都不是问题
其他特色：发布后第一天就拿到手，已经用了一天了，各个应用也很流畅，电池方面感觉拍照时耗电好快，第一次用P系列，也很看好，支持华为。",东之禹,5,11,2020-04-09 23:22:31,零度白,8GB+256GB
14020624483,"外形外观：这次p40p比原来p系列重了不少  在手里非常有分量  外观也不错
屏幕音效：音效非常好  这个听筒做的很是惊艳
拍照效果：拍照效果就不用说了  p系列的拍照永远都是杠杠的  视频前置摄像头连毛孔都能看的非常清楚
运行速度：速度真的快了不少
待机时间：待机时间充完可以用一天
本来想买金色那款  没想到抢的人太多了  最后买了黑色  不过也很不错 黑色比较经典",j***g,5,3,2020-04-11 10:17:18,亮黑色,8GB+256GB
14015977661,设计很好，目前看总体感觉非常满意，拍照效果非常满意图片处理非常完美，运行速度很快，几年之后应该也会一样，全面屏的设计很好，待机时间很长，总之是一部非常不错的手机,j***x,5,2,2020-04-09 23:23:39,零度白,8GB+256GB
14017543981,老公心心念已久的，没有参加预约活动，4月9日下的单，今天已经收到并且用上了，功能还在摸索中，手感和目前表现都很不错，支持国货,c***3,5,1,2020-04-10 13:09:04,亮黑色,8GB+256GB
14013624735,手感超级爽，和网上描述的一样，而且颜值着实太高,w***5,5,1,2020-04-09 12:48:07,亮黑色,8GB+256GB
14013101988,收到手机心情很激动，非常完美。包装很漂亮。像素很美丽。非常满意。真的很喜欢。完全超出期望值。发货速度非常快。很满意的一次购物。国货之光！ 非常好的一部手机。,jd_254778417,5,1,2020-04-09 10:42:05,深海蓝,8GB+256GB
14030565083,"外形外观：小巧精美，曲面全面屏；
屏幕音效：屏幕颜色鲜艳，有深色（黑底白字功能，保护眼睛），hifi级音质，看视频听音乐铿锵有力；
拍照效果：就是傻瓜式的单反，特色1、坚屏全景，有水平仪，拍全景不会抖动；2、有256倍慢动作拍摄，下雨拍摄可拍出水滴的效果；3、去除路人功能很好用，从此在旅游打卡点不用等人散开再拍了；
运行速度：比目前所有市面型号的5G手机都反应快；
待机时间：2天
其他特色：京东服务好，物流快，还送三个月只换不修，值得推荐。",wmfhome,5,7,2020-04-13 20:01:13,零度白,8GB+512GB
14014953051,"外形外观：外现有惊喜
屏幕音效：很好
拍照效果：效果很好，色彩很绚丽，
运行速度：很快",135*****713_p,5,1,2020-04-09 18:37:09,零度白,8GB+256GB
14018761599,华为P40pro非常好非常的靓丽最适合中国人用了，我非常的喜欢。运行速度非常的快厚薄最适合我们使用了，他的摄像头无与伦比非常好非常好非常好。,jd_144836877,5,0,2020-04-10 18:30:54,亮黑色,8GB+256GB
14018305828,终于第一时间收到新机，外观非常漂亮，其他使用后再追评。,杨***社,5,11,2020-04-10 16:27:16,深海蓝,8GB+256GB
14015500702,"外形外观：华为P40Pro没话说
屏幕音效：小屏也很经典
拍照效果：拍照祖传老手艺了
运行速度：麒麟990 5G
待机时间：还没试
其他特色：真的真的真的很棒",j***f,5,1,2020-04-09 21:01:02,零度白,8GB+256GB
14013716467,期待已久的华为p40终于入手了，从过年的海外发布会一直到今天收货，漫长的等待，拿到手的第一感觉是手感非常好，屏幕看的很舒服，各种快捷方式也很好用，和p10相比上升了不知道多少个台阶！期待mtae40能有更经验的表现！！！,d***t,5,13,2020-04-09 13:10:26,零度白,8GB+256GB
14014761981,"外形外观：手感很好
运行速度：快
待机时间：长
拍照效果：杠杠的
京东效率太快了，给师傅点赞",jd_186219aoq,5,13,2020-04-09 17:44:02,零度白,8GB+256GB
14012837606,"外形外观：高端大气上档次
屏幕音效：百米之外无敌手
拍照效果：能拍出1ww像素的感觉 喜欢AI
运行速度：行云流水 
待机时间：还需要留意",Gelam_Liu,5,8,2020-04-09 09:37:20,亮黑色,8GB+256GB
14013877371,晚上10点08分下单，第二天早上10点半送达，速度一流！开箱果然没有失望！精品！,j***a,5,11,2020-04-09 13:51:19,深海蓝,8GB+256GB
14015253070,"手感很好，屏幕显示清晰。拍照效果逆天，再不用追着猫拍照片了。打开app，秒开。
程序切换左右滑动，很是方便。
赞下京东，第二天就到货，神速。",清淡指,5,13,2020-04-09 19:58:36,深海蓝,8GB+256GB
14013938610,外形外观：外观很亮，哈哈哈，第二次买华为手机，感觉很棒，特别是发货速度非常快，整体体验很好！同时拍照是本机的亮点，像素非常好哦，整体造型特别亮，还是我最喜欢的蓝色，哈哈哈！希望能用的久，用了之后，以后再追评，看看质量怎么样,LjKHuMXBgvcg,5,13,2020-04-09 14:07:42,深海蓝,8GB+256GB
14015190506,非常好，做工绝对是国内第一，拍照更是领先水平，大小非常合适，一手可以掌握。。,t***m,5,1,2020-04-09 19:42:21,亮黑色,8GB+256GB
14012960662,"外形外观：漂亮，比发布会看到的漂亮，爱不释手
拍照效果：无敌的存在，我的单反要退役了
运行速度：没的说，还没运行大型游戏！相信不会太差！
屏幕音效：90刷新率用了确实回不去了",满好滴妈妈,5,12,2020-04-09 10:09:09,零度白,8GB+256GB
14015382485,"外形外观：漂亮精致越看越好看
屏幕音效：单扬声器 音质一般屏幕效果很棒
拍照效果：非常棒 强！
运行速度：很快
待机时间：时间长",r***8,5,0,2020-04-09 20:31:11,零度白,8GB+128GB
14015216255,外观大气上档气，不愧华为旗舰机，颜色很漂亮，全面屏很赞，操作流畅快速，第一时间拿到手机给京东物流也赞个！,gulei0807,5,12,2020-04-09 19:49:15,零度白,8GB+128GB
14020018077,第1次买华为手机，当天晚上下单，第2天就能拿到。屏幕确实大气美观，比iPhone x屏幕高约一厘米，宽度也是一样。拍照效果的确很棒，值得推荐。,余哥21666,5,3,2020-04-11 05:32:38,亮黑色,8GB+256GB
14020595079,"外形外观：很喜欢这个外观，没有让我失望，手感一级棒，
待机时间：待机时间还不错，充了一次电，已经待机两晚一天了，还剩三分之一电，可能是新机的缘故，希望待机效果可以一直这么保持。
运行速度：还行吧，运行速度挺快的，希望一直这么棒，总之这款手机，就是爱了。",影子Katy,5,5,2020-04-11 10:10:32,亮黑色,8GB+256GB
14022237715,拿到手机就很激动，打开之后屏幕音效都特别好，运行速度也很快，真的是很喜欢了,jd_156490pjd,5,15,2020-04-11 16:53:30,深海蓝,8GB+256GB
14017781985,非常好，外观简单大方，音响效果也很棒，拍照非常清晰，运行速度很快，相当满意。,a***n,5,14,2020-04-10 14:10:11,深海蓝,8GB+256GB
14013239077,"外形外观：很帅气，比浴霸好看多了吧。
屏幕音效：很大气，灵活度也不错。
拍照效果：还没拍。
待机时间：这都不知道，以前p20比苹果是长多了
电子产品还是京东靠谱，本来我在某行***APP预定了，后来下单看发货商感觉很不靠谱，又来京东买了，这次很遗憾，到今天了还有货，买到了都没有成就感了哎，这届华为不给力啊。",s***n,5,1,2020-04-09 11:13:41,亮黑色,8GB+256GB
14014761667,太喜欢了，把相机当望远镜用，手机外观很漂亮，性能也很赞,北京绅士,5,6,2020-04-09 17:44:09,零度白,8GB+256GB
14017187357,手机到手了，手感好，冰霜银确实很耐看，相机功能强大！华为p40pro助我重启新征程！加油。,j***d,5,14,2020-04-10 11:40:26,冰霜银,8GB+256GB
14014053943,东西很不错 送货也很快 昨天晚上付的尾款 今天就送到了 京东的物流还是很让人放心的 而且华为的手机是越做约好了 值得起这个价 以后就买华为手机了 华为加油,xiao方方,5,13,2020-04-09 14:37:52,零度白,8GB+128GB
14015086205,终于到手了，用华为手机已经很多代了，从p10到20到30，Mate也用了几代了，只能说华为手机相当好用，一直用一直爽。苹果手机也用过，太封闭，现在还有一台7在闲置。支持国货，支持华为。京东物流相当给力！,j***k,5,1,2020-04-09 19:14:52,亮黑色,8GB+256GB
14018513409,"外形外观：超级漂亮
屏幕音效：色泽好看
拍照效果：夜景太漂亮了
运行速度：流畅，好用
价格实惠，性价比高，功能强大",jd_133963osw,5,2,2020-04-10 17:21:47,晨曦金,8GB+256GB
14021593756,"外形外观：闪瞎眼
屏幕音效：亮瞎眼
拍照效果：美瞎眼
运行速度：快瞎眼
待机时间：长瞎眼
其他特色：牛瞎眼",j***q,5,2,2020-04-11 14:08:40,零度白,8GB+256GB
14014552286,"外形外观：关注了很久也去体验店体验了一下，p40Pro这个颜色个人最喜欢了，性能上没得说
运行速度：新手机运行速度没得说了，之前买的mate20Pro用了1年多了，现在运行速度也是杠杠的，打破对安卓手机的刻板形象
其他特色：手感非常不错，就是后置摄像头区域有点大了，担心会不会磕碰坏，希望能有一个质量各方面都比较好的后置镜头保护膜来提供相应保护",不能飞得候鸟,5,13,2020-04-09 16:49:08,冰霜银,8GB+256GB
14026865860,"外形外观：看着就很舒服，高端大气上档次，设计很人性化
屏幕音效：屏幕宽敞不刺眼，操作方便
拍照效果：拍照效果很好，里面有很多专业的东西，出门可以少带个相机了
运行速度：速度很快，现在是4G比起老手机快得多，在单位用过5G速度没的说非常快，期待早日用上5G
待机时间：20多个小时，非常不错，一天充一次电应该就行了
其他特色：操作都很方便，机身不重也不是很大对于女生来说合适",jd_叶跑跑,5,1,2020-04-12 20:41:35,深海蓝,8GB+256GB
14015688200,相当棒！！晚上付的款，第二天早上就配送。拍照效果不是盖的，速度很快，处理器够用啦！！！,186*****284,5,13,2020-04-09 21:50:03,零度白,8GB+256GB
14016928346,非常不错哦，颜色也很好看，上手感觉也很棒棒的，也不会很重，男女都很适合，买给男朋友做礼物的，他很喜欢?,jd_150867acb,5,1,2020-04-10 10:39:33,亮黑色,8GB+256GB
14018133196,颜值高 性能强 质感很好 一款非常不错的高性能旗舰手机！！！,jd_134375flk,5,1,2020-04-10 15:41:48,零度白,8GB+256GB
14014935854,"外形外观：新外观很好看很圆润，拿起来很舒服。
待机时间：待机时间很长，充电时间很短的。
拍照效果：拍照效果超好的。不愧是华为。
屏幕音效：屏幕音效也很好。很有立体声的感觉。
运行速度：运行速度超快，应用起来毫无顿挫感。
其他特色：功能设置很人性化，整体感觉很棒，支持华为支持京东。",0927hua,5,3,2020-04-09 18:32:15,深海蓝,8GB+256GB
14018345919,昨晚下单，今天下午就到，速度杠杠滴。在办公室里开箱，手感很不错。从20买到40pro，现在一家人都用P系列，哈哈哈,l***9,5,0,2020-04-10 16:37:59,零度白,8GB+256GB
14014874795,手机运行速度很快，颜色非常好看，拍照效果堪比单反！太棒了，很快就到货了，开搞！,拿铁丶,5,13,2020-04-09 18:15:24,零度白,8GB+256GB
14017402298,已经到手，体验真的很棒。大小合适，反应迅速，很适合使用。一直用华为手机，不过mate9现在有点卡了，换成p40 Pro，瞬间各种体验上来了,jd_264080,5,2,2020-04-10 12:34:53,亮黑色,8GB+256GB
14014871535,"外形外观：屏幕看起来比较圆润，个人比较喜欢这个手机的外观设计
屏幕音效：很不错
运行速度：飞快
待机时间：待使用",洵蓝淡紫,5,13,2020-04-09 18:14:14,亮黑色,8GB+256GB
14022838003,手感很好，外观漂亮，性能很好，使用流畅，切换很快，拍照清晰。,l***h,5,1,2020-04-11 19:27:51,亮黑色,8GB+256GB
14024361686,"拍照效果：好，清晰
运行速度：飞快，好看
外形外观：漂亮
回来后先用机器自带的克隆搬过去所有app，然后把微信和**聊天记录搬过去，使用丝般顺滑，拍照清晰完美，这款是白色，看来是有种银色的感觉，非常华丽，希望别是弄错了颜色。很喜欢这个新吉吉。",Plus_One,5,16,2020-04-12 09:45:00,零度白,8GB+128GB
14026094245,"外形外观：手感很不错，开心，本来一直想要银色的，没有货，但是拿到白色着实也是挺惊喜的
待机时间：待机时间也很长呢，充电很快，嗖嗖嗖的
屏幕音效：屏幕超赞，显示柔和清晰！
拍照效果：因为疫情一直没法出去拍照，但是室内拍拍很不错，晚上效果更是惊艳！
其他特色：纹解锁感觉很好！ 最近发现的华为主题和控件，真的很欢喜。",j***Y,5,16,2020-04-12 17:15:23,零度白,8GB+256GB
14017194840,"外形外观：药丸还可以接受，可能是我一直用x吧哈哈
屏幕音效：屏幕刷新率90很好，不过比媳妇的的findx2Pro的屏幕
拍照效果：拍照无敌，很好
运行速度：主流旗舰水平
待机时间：刚到手应该不错
其他特色：放弃米10Pro，选择国产华为，华为品质的确好，希望小米越来越好不要口水",jd_173984bpu,5,14,2020-04-10 11:42:20,零度白,8GB+256GB
14014963955,蛮好的，很久没用过国产手机了，质感和手感一流；速度也很快，拍照效果惊艳！早买早享受,r***7,5,1,2020-04-09 18:40:30,零度白,8GB+256GB
14015422796,"外形外观：银色特别好看
屏幕音效：效果好
运行速度：流畅
全球发布的那天第一时间预约的，9号到货也快，不错不错！",Liudaren,5,13,2020-04-09 20:41:14,冰霜银,8GB+256GB
14013347913,"外形外观：珠光色很好看
屏幕音效：屏幕视觉感觉很好
其他特色：还在倒数据，其他还么使用",z***s,5,13,2020-04-09 11:38:54,零度白,8GB+256GB
14019099170,"外形外观：很不错
屏幕音效：太完美了，视觉效果杠杠的
拍照效果：秒杀一切
运行速度：超快
待机时间：不错
其他特色：手感超级舒服，重量刚刚好",j***1,5,1,2020-04-10 20:03:50,深海蓝,8GB+256GB
14024623281,"外形外观：非常好看
屏幕音效：音质比我想象中要出色
拍照效果：非常好
运行速度：速度非常快，玩游戏也很流畅
待机时间：待机时间短",j***b,5,3,2020-04-12 10:50:51,亮黑色,8GB+256GB
14024866928,"外形外观：背面的颜色非常好看，非常适合女孩子使用。标志性的大摄像头矩阵写的拍照很牛的样子。正面的话因为有挖孔屏挖的比较大，所以正面的话相对难看一点。
拍照效果：拍照效果真的很好，随手拍的话都可以通过AI优化。普通人也能拍出好照片。
运行速度：运行速度非常的迅速，因为是最新的系统。
屏幕音效：屏幕还是非常细腻的，不清楚是什么样的一个屏幕，但是整体感觉还可以。
待机时间：一天半应该是可以使用的，没有充电的焦虑。
其他特色：充电速度非常非常的快，肉也可接得冲进去40瓦名不虚传。",w***8,5,4,2020-04-12 11:49:45,晨曦金,8GB+256GB
14014846250,外形外观：非常的漂亮，质感很不错，一直期待的产品，今天终于如愿了，感谢京东的快递员，非常快的送货，白天不在家，只能放丰巢，晚上回家拿到了大爱啊,l***t,5,1,2020-04-09 18:07:07,零度白,8GB+128GB
14015850648,特别期待的手机终于到了。送货特别快。给京东一个赞。手机打开后。真的特别漂亮。美炸了。不愧是华为。运行速度也特别快。支持华为。,l***c,5,13,2020-04-09 22:37:21,零度白,8GB+256GB
14013597977,"拍照效果：非常棒
屏幕音效：非常棒
外形外观：不错
运行速度：快
待机时间：全新体验",雄***楠,5,13,2020-04-09 12:41:49,亮黑色,8GB+256GB
14013248410,"外形外观：外观年轻时尚，不雷同
拍照效果：拍照效果非常好
运行速度：屏幕刷新率高，运行快速",jd_137933ozs,5,1,2020-04-09 11:15:48,零度白,8GB+256GB
14016023013,"别问，问就是爽了
这就是我等了一年半的手机！实在是p30没有5g让我多等了一年。
拍照效果：超级超级棒，莱卡调色太重了，德味只适合特定画面，不过原来的也很好，总得来说超级棒，可惜pro+6.1才发售，直接一个五倍光学而没有三倍接力，放大到8.5倍临界点太糊了，8.6倍才清晰
屏幕音效：总的来说还不错，1.5k还可以，颜色比荣耀20黄一点，用一会就习惯了
外形外观：漫溢屏很满意",钟***g,5,13,2020-04-09 23:44:52,零度白,8GB+512GB
14018384744,忠实的华为粉，冒着大雪也要拿到手，送给媳妇的礼物，就不拆封了，为华为的质量杠杠滴，不用质疑，虽然时间不长但是也是从P9到现在款款必用的忠粉，支持华为、支持国产,jdw2c4dl,5,14,2020-04-10 16:47:56,零度白,8GB+256GB
14017294148,"外形外观：漂亮
其他特色：手感非常好
拍照效果：就是冲这摄像去买的，效果不错。
运行速度：很快！",a***4,5,1,2020-04-10 12:07:31,深海蓝,8GB+256GB
14016309760,"外形外观：直播间抢到银色超级酷
屏幕音效：环幕屏震撼
在直播间下单成功第二天早上，一早就送来了，真的是神速。看网上直播间视频银色有一种科技感，期间也一直在对比p40和pro的差距。总的来说Pro比p40贵了1500块钱，但是多了，环幕屏，90赫兹刷新率，无线充电，拍照更强，防水等级更高，更大的屏幕机身等等。值得购买。",攀木人,5,2,2020-04-10 07:17:38,冰霜银,8GB+256GB
14014264610,很早就预订了 京东发的很快 8号晚发货9号中午就收到了 手机外观很惊艳 性能很好 支持华为！,l***6,5,13,2020-04-09 15:33:53,深海蓝,8GB+256GB
